split,layers,iterations,batch,dataset,NLL,RMSE,CRPS,time
12,1,150000,100,kin8nm,-0.9236730705481,0.0916269611621239,0.0520975370433811,1078.092291153
13,1,150000,100,kin8nm,-0.905378534230848,0.0942975695719704,0.0534311331350743,1078.1378348439998
14,1,150000,100,kin8nm,-0.9431516884348804,0.0879428801025773,0.0502880557983381,1078.0370489979998
15,1,150000,100,kin8nm,-0.9220556845589072,0.0902046052956107,0.0516759366677983,1078.072727533
16,1,150000,100,kin8nm,-0.9218501373227618,0.0911755454373056,0.0508432369928594,1033.5752574280002
17,1,150000,100,kin8nm,-0.9122771265092302,0.092014889880146,0.052460164537936,962.059114177
18,1,150000,100,kin8nm,-0.8864441270245482,0.0971071311281233,0.0545167219508504,961.957270286
19,1,150000,100,kin8nm,-0.9168276947694524,0.0935724627362293,0.0527595445824272,1094.764942993
2,1,150000,100,kin8nm,-0.89496076205997,0.094591750571597,0.0537593370979846,1032.348776501
3,1,150000,100,kin8nm,-0.9432004803497112,0.0881631183609431,0.0502752872506215,1032.324386367
4,1,150000,100,kin8nm,-0.8980406814492508,0.0949255230096879,0.0533895174246917,1032.3471943450002
5,1,150000,100,kin8nm,-0.8858963694925148,0.097087172896525,0.0544996908737097,1032.3450743120002
6,1,150000,100,kin8nm,-0.8919475281784432,0.0969080607047302,0.0546940764538576,1032.353978337
7,1,150000,100,kin8nm,-0.8954702241604564,0.0956380455046597,0.0538680876564942,1098.164147864
8,1,150000,100,kin8nm,-0.931442239968399,0.0915577319206459,0.0517530148935318,1098.3710296610002
9,1,150000,100,kin8nm,-0.932239148075132,0.0892042555942665,0.0510070357506252,1077.981146449
0,2,150000,100,kin8nm,-1.284777217427818,0.0665942390838162,0.0374625129554584,5773.885974365
1,2,150000,100,kin8nm,-1.2977000594537142,0.0651935383736517,0.0368289050124058,5775.703793733001
10,2,150000,100,kin8nm,-1.3283696461939016,0.0626602302241667,0.0354590659221629,5765.626377861
11,2,150000,100,kin8nm,-1.262232803781648,0.0681024319286524,0.0379316609795546,5590.615097241
12,2,150000,100,kin8nm,-1.310172160966761,0.0643576326837891,0.0362037641417391,5696.830902586999
13,2,150000,100,kin8nm,-1.3151937095399844,0.0639090885609607,0.0360732983888922,5451.47734544
14,2,150000,100,kin8nm,-1.281596671760387,0.0670051815122532,0.0375269272240161,10295.172954852
15,2,150000,100,kin8nm,-1.2885288318165034,0.065862933267507,0.0372395651888187,10341.077279123
16,2,150000,100,kin8nm,-1.3044677864412522,0.0654258086466512,0.0363961282264702,5701.2638792180005
17,2,150000,100,kin8nm,-1.2995341776815392,0.0646957557184263,0.0366477758972845,5755.893013058
18,2,150000,100,kin8nm,-1.2576686870141027,0.0686313976248122,0.0381824696170204,5804.745133257999
19,2,150000,100,kin8nm,-1.2870443313860958,0.0669457274199937,0.037160953164645,5707.545158913
2,2,150000,100,kin8nm,-1.2947312181701258,0.0655863973031823,0.0370046122621533,5663.52191189
3,2,150000,100,kin8nm,-1.3432820463753643,0.0615505246263806,0.0347184747358736,5741.548245079
4,2,150000,100,kin8nm,-1.2788174626484443,0.0672072513356504,0.0374985884400677,5633.877830917
5,2,150000,100,kin8nm,-1.2887509170107982,0.0658950347889853,0.0371641580905082,5685.039475642
6,2,150000,100,kin8nm,-1.2593409860742333,0.0689280442856952,0.0385863939508893,5590.698576513
7,2,150000,100,kin8nm,-1.2828562895960052,0.0668541072179521,0.0374351407556275,5601.466230116
8,2,150000,100,kin8nm,-1.2922934572698668,0.0666854501768465,0.0371661104495556,7968.497776595
9,2,150000,100,kin8nm,-1.3120305640443597,0.0644283779230832,0.0362452542208199,7959.338013926999
0,3,150000,100,kin8nm,-1.314354491393732,0.064525434717445,0.0362901378531005,10289.186417455
1,3,150000,100,kin8nm,-1.327568200364234,0.0634203838801176,0.0358505771579183,10057.554584373
10,3,150000,100,kin8nm,-1.3715820537764347,0.0599977940172368,0.0340438724625248,10058.002654313
11,3,150000,100,kin8nm,-1.3002271886513308,0.0655881032432689,0.0366817246334401,10158.128025921
12,3,150000,100,kin8nm,-1.32831099840801,0.0635095706040684,0.0357652555959566,10225.040663683
13,3,150000,100,kin8nm,-1.3419656695339388,0.0625713033814679,0.0352366706665253,8319.178754865
14,3,150000,100,kin8nm,-1.308300188500786,0.0651739659617412,0.0365616325368315,10090.112309546
15,3,150000,100,kin8nm,-1.3371331976793472,0.0625536615224013,0.0354021500049637,10314.410230819
16,3,150000,100,kin8nm,-1.3431260209898677,0.0626374038867315,0.0349477607823674,10271.607357632
17,3,150000,100,kin8nm,-1.3175746716935728,0.0644168126390791,0.0362199667121295,10219.828038182
18,3,150000,100,kin8nm,-1.3000393843334217,0.0656546048780748,0.0366689677685252,10587.289455362
19,3,150000,100,kin8nm,-1.3268789980841544,0.0642186603445796,0.0357472783524861,10374.180500557
2,3,150000,100,kin8nm,-1.3371173883054597,0.0625682931840641,0.0354445780677901,10226.086737758
3,3,150000,100,kin8nm,-1.3617656773890254,0.0601409494406072,0.0341657649255229,15057.231743408
4,3,150000,100,kin8nm,-1.3098204776152895,0.0651709699240851,0.0364223554061357,15377.62930516
5,3,150000,100,kin8nm,-1.3131723131949051,0.0643883604100513,0.0362841852062019,15295.64799864
6,3,150000,100,kin8nm,-1.301097892531117,0.0657401271253333,0.0368713930530977,15399.794399164
7,3,150000,100,kin8nm,-1.3077821369571898,0.0651067640964646,0.0364621490615285,10302.943206106
8,3,150000,100,kin8nm,-1.3470715489868603,0.0628591908983172,0.0351088017685563,10288.3971599
9,3,150000,100,kin8nm,-1.3495723945275924,0.0619022534825836,0.0348707433160696,10041.996136421
0,4,150000,100,kin8nm,-1.3198792475538612,0.0645028891562895,0.0361961288176971,15057.1344829
1,4,150000,100,kin8nm,-1.3371751984175202,0.0626507012829814,0.0354632280907644,15056.432818689
10,4,150000,100,kin8nm,-1.3631513364572023,0.0605591718368393,0.0343446581273291,25684.255894698
11,4,150000,100,kin8nm,-1.323498860618067,0.0636163479452543,0.0356725594762762,25994.23030902
12,4,150000,100,kin8nm,-1.3389898014814086,0.0630634256173323,0.0354369178887266,25158.353646482
13,4,150000,100,kin8nm,-1.3520431735054854,0.0621632042840549,0.034817244066596,25603.749860213
14,4,150000,100,kin8nm,-1.3214915206775155,0.0641381337185511,0.0360606190078728,15066.075461139
15,4,150000,100,kin8nm,-1.3524025277630594,0.061581103514612,0.0348295499462413,14791.723078388
16,4,150000,100,kin8nm,-1.3526346574623398,0.0617033098629422,0.0345336141247658,14839.718681343
17,4,150000,100,kin8nm,-1.3359674500493004,0.0626824356028723,0.0354389718887721,14684.477999904
18,4,150000,100,kin8nm,-1.3063671553942102,0.0654030434386953,0.0364969307731738,14772.554614145
19,4,150000,100,kin8nm,-1.324704085657459,0.0644609375106467,0.0357555794772748,14820.497666114
2,4,150000,100,kin8nm,-1.333587905208207,0.063185441319399,0.0356637533739168,15205.139823071
3,4,150000,100,kin8nm,-1.3762998566500877,0.0589662492750142,0.0334620222390817,14971.862849291
4,4,150000,100,kin8nm,-1.3216545396416557,0.0642853572834744,0.0358382186542171,14929.347587472
5,4,150000,100,kin8nm,-1.3224851366953367,0.0638924129504091,0.0359640404718388,14804.437604572
6,4,150000,100,kin8nm,-1.2988505476750043,0.0662309243863568,0.037076522081616,15030.084789295
7,4,150000,100,kin8nm,-1.330816435900333,0.0635439067234617,0.0356899341981298,13777.112361589
8,4,150000,100,kin8nm,-1.3290626346175225,0.0639131354620094,0.035744688068172,13789.610324919
9,4,150000,100,kin8nm,-1.3390984190865072,0.0627110593522368,0.03517141991045,26017.502436053
0,5,150000,100,kin8nm,-1.295053533777626,0.0660398402737053,0.037153019680852,18586.691562641
1,5,150000,100,kin8nm,-1.301069463276708,0.0650813364967,0.0366981940209134,18765.320829461
10,5,150000,100,kin8nm,-1.3376889002544403,0.0621762837367103,0.0351604665242135,19110.462700328
11,5,150000,100,kin8nm,-1.2856231203037622,0.066644829282924,0.0371836265315522,19042.953545901
12,5,150000,100,kin8nm,-1.3215774435133476,0.0638977554982518,0.0358983084094543,19248.12137295
13,5,150000,100,kin8nm,-1.3162942997857183,0.0641943136257962,0.0361642473698483,18934.076058371
14,5,150000,100,kin8nm,-1.289814555756693,0.0665729991742746,0.0373620606496844,19340.231222997
15,5,150000,100,kin8nm,-1.3049245493195607,0.065076933678988,0.0367890607291426,19529.383004333
16,5,150000,100,kin8nm,-1.315780646699214,0.064482950671128,0.0360303817234208,19478.204149126
17,5,150000,100,kin8nm,-1.3085598485363912,0.0647576756336966,0.0365190436937052,19487.868928365
18,5,150000,100,kin8nm,-1.2803635876574784,0.0671469985162166,0.0374472188215079,19538.449595189
19,5,150000,100,kin8nm,-1.303315093265506,0.0657432665332586,0.0366453047400013,17960.840464439
2,5,150000,100,kin8nm,-1.3145130287617146,0.0642067400684552,0.0362890501378073,18786.031291224
3,5,150000,100,kin8nm,-1.3443716193263149,0.0616121623938284,0.0348126386334887,33050.410693285005
4,5,150000,100,kin8nm,-1.2760602908148373,0.0675707001556051,0.0376038665190107,32818.42259565
5,5,150000,100,kin8nm,-1.2972437426908243,0.0655108676071454,0.0369773089205396,33059.999764213004
6,5,150000,100,kin8nm,-1.2838379444529304,0.067333672416821,0.0376435817653401,32953.276065604
7,5,150000,100,kin8nm,-1.293943155167281,0.0660754765382774,0.0370707119497519,19060.840474748
8,5,150000,100,kin8nm,-1.2947191468073815,0.0664930987281372,0.037126094951559,19115.153160093
9,5,150000,100,kin8nm,-1.3028808229086075,0.065259718792374,0.036689350240517,19069.079482197
0,1,150000,100,naval,-5.200101677521292,0.0009381557180436,0.0005489176669869,2472.009416749
1,1,150000,100,naval,-6.321308764151095,0.0003921266571674,0.0002297476717077,2484.1140346720003
10,1,150000,100,naval,-6.141754891029919,0.0003959787441782,0.0002523981190829,1061.800238306
11,1,150000,100,naval,-5.871100037998988,0.0006886270833131,0.0003846539648692,1062.409477304
12,1,150000,100,naval,-6.141854929758606,0.0004884297102011,0.0002846208322728,1061.76220388
13,1,150000,100,naval,-6.31054113087581,0.0004054083339961,0.0002364006691817,1134.853417802
14,1,150000,100,naval,-6.203212673474603,0.0004789587189209,0.000268283496508,1134.616717488
15,1,150000,100,naval,-6.135287955776384,0.0005259313592429,0.0002996175747838,1134.664738603
16,1,150000,100,naval,-6.2945641035052455,0.0004133775249849,0.0002408862212211,1134.724418288
17,1,150000,100,naval,-5.377382672470677,0.0008518325173569,0.0005210347240653,1135.269587318
18,1,150000,100,naval,-6.154802628008455,0.0005064460275923,0.0002860936111619,1135.2260978729998
19,1,150000,100,naval,-6.241532235301558,0.0004674067597087,0.0002658620538578,1135.04865161
2,1,150000,100,naval,-5.9575757724156295,0.0006247304046787,0.0003480119710883,2457.828985558
3,1,150000,100,naval,-6.35558942685725,0.000321436871174,0.0002043287268554,1106.622339682
4,1,150000,100,naval,-6.216396124854149,0.0004279197615631,0.0002548370121278,1115.456341946
5,1,150000,100,naval,-6.4000562466473445,0.0003301016552192,0.0002010456054493,1091.380275956
6,1,150000,100,naval,-6.342145443437368,0.0003919336870971,0.0002234442769279,1105.61340038
7,1,150000,100,naval,-6.143326527138387,0.0005235737860918,0.0002899538995803,1102.832573644
8,1,150000,100,naval,-6.245363882066548,0.0003641168993725,0.0002298022562475,1061.782849694
9,1,150000,100,naval,-6.146287032971318,0.0003094361878944,0.0002309803290284,1061.808251295
0,2,150000,100,naval,-6.512720034017132,0.0002127855542255,0.0001599418139603,10092.71796789
1,2,150000,100,naval,-6.648238202202412,0.0002109505861533,0.0001454125590616,15840.307111931
10,2,150000,100,naval,-6.62488819666076,0.0001448549567659,0.0001348967376207,15712.936303371
11,2,150000,100,naval,-6.553235606051898,0.0003233294813767,0.0001852134260863,10585.712096004
12,2,150000,100,naval,-6.19115377774624,0.0004947458585905,0.0002912462768162,10294.593363864
13,2,150000,100,naval,-4.791727552372401,0.0008967049488758,0.0005458020169741,10359.194501485
14,2,150000,100,naval,-6.328234250420013,0.0002466644857543,0.0002027190539608,10293.679216943
15,2,150000,100,naval,-6.521308234591483,0.0003214946190237,0.0001893734703968,10595.766919628
16,2,150000,100,naval,-6.596954390527887,0.000173832797059,0.0001429531181647,8578.681385625
17,2,150000,100,naval,-6.552264357487939,0.0002241366398906,0.000158137566607,8578.846543487
18,2,150000,100,naval,-6.243990722838506,0.0004682502012559,0.0002701858643186,10647.010067087
19,2,150000,100,naval,-6.67057807455036,0.0002634406993152,0.0001570507929817,10344.412109847
2,2,150000,100,naval,-6.466456178979382,0.0002997869631057,0.0001877854647775,15948.272611814
3,2,150000,100,naval,-6.545265135827252,0.0002649275288809,0.0001701864251917,15936.655036765002
4,2,150000,100,naval,-6.413840790188931,0.0003946073218488,0.0002294198167075,15860.582160692
5,2,150000,100,naval,-5.900061658795903,0.0006388587354526,0.0003744805751184,10308.140890039
6,2,150000,100,naval,-6.707370830018241,0.000239936329594,0.0001482700190537,10112.467718064
7,2,150000,100,naval,-6.615699842059404,0.0002625807887091,0.0001608565743828,10368.401832999
8,2,150000,100,naval,-6.648652798806566,0.0002812165207866,0.0001669548651263,10369.908290557
9,2,150000,100,naval,-5.644358933278241,0.000753959218255,0.0004583188652364,15715.572393775
0,3,150000,100,naval,-6.461900947218132,0.0002606886947651,0.0001773178960072,18418.940224282
1,3,150000,100,naval,-6.194493948672743,0.0004973758181083,0.0002812944273606,18671.157081008
10,3,150000,100,naval,-6.438237408268257,0.000156624933808,0.0001599703551446,18848.834234149
11,3,150000,100,naval,-6.244192967538604,0.0004630061981198,0.000267091965625,18881.532238041
12,3,150000,100,naval,-6.209458268833568,0.0004875639541849,0.000277534617535,18567.640402966
13,3,150000,100,naval,-6.260662287961433,0.0004345563508127,0.0002523655274656,18279.29830112
14,3,150000,100,naval,-6.56616339035404,0.0002924006555327,0.0001761174750596,18739.61264645
15,3,150000,100,naval,-6.218823581087181,0.0004884767665017,0.0002736820634968,18688.368269477
16,3,150000,100,naval,-5.602979579119526,0.0007951506184043,0.0004550055092312,18767.869009179
17,3,150000,100,naval,-5.954514453983429,0.0006243863944003,0.000363840311461,18530.741097016
18,3,150000,100,naval,-6.330853872934524,0.0004093108050342,0.0002366802634621,18484.356994949
19,3,150000,100,naval,-6.000143038309134,0.000607066474682,0.0003343147011405,18324.067972377
2,3,150000,100,naval,-6.048776924815932,0.0005649453637745,0.0003294784360222,31739.111974706
3,3,150000,100,naval,-6.410583015239879,0.0003343086967929,0.0002053852665063,31991.177139339
4,3,150000,100,naval,-6.226321364787119,0.0004837517613276,0.0002782065619061,31898.6385847
5,3,150000,100,naval,-5.948436074379103,0.0006236303820183,0.0003599967725829,31737.948953268
6,3,150000,100,naval,-6.4014393098109865,0.0003834988658434,0.0002209215309301,31686.494774564
7,3,150000,100,naval,-6.2391578808609855,0.0004149061128443,0.0002478000154503,33895.482647027995
8,3,150000,100,naval,-6.159740512324562,0.0004912472896485,0.0002814217243626,33712.234873357
9,3,150000,100,naval,-6.420380533249833,0.0001802124967972,0.0001660495123966,33747.856314137
0,4,150000,100,naval,-6.2476627274897965,0.0004127364475985,0.0002453359579956,24649.512267148
1,4,150000,100,naval,-5.907436872043836,0.0006408878559782,0.0003675104967615,27213.82439494
10,4,150000,100,naval,-6.420426128990827,0.0003611003479577,0.0002122881614484,26714.79075844
11,4,150000,100,naval,-6.526076376667252,0.0002283991744061,0.0001622600532976,27225.684654955003
12,4,150000,100,naval,-6.6311602314866365,0.0002083502385634,0.0001464784122313,26783.01582769
13,4,150000,100,naval,-6.137723884776404,0.0005157210420954,0.0002995566393356,26732.543070756
14,4,150000,100,naval,-5.830475923575198,0.0006988719179087,0.0003952135461872,27412.274805066
15,4,150000,100,naval,-6.695233888328349,0.0001427304584998,0.0001268724062543,27278.779790964
16,4,150000,100,naval,-5.491428301608951,0.000886092572947,0.0005490397161978,27208.005529006
17,4,150000,100,naval,-6.500813639569741,0.0001896477824571,0.0001569562040658,26981.783592727003
18,4,150000,100,naval,-5.866845974783203,0.0006630703430308,0.0003908511787901,47340.179444906
19,4,150000,100,naval,-6.337445183894077,0.0003640338447401,0.0002200088812377,47285.295992118
2,4,150000,100,naval,-6.427725477696513,0.0002517795054378,0.0001791911465223,26998.592445935003
3,4,150000,100,naval,-6.333115229492766,0.0004148983095526,0.0002422738256618,24664.103908997
4,4,150000,100,naval,-6.411612802900677,0.0003131428910958,0.0001966760346673,27437.043405057
5,4,150000,100,naval,-6.032082128414375,0.0005971346576566,0.0003311979531071,27469.365863943
6,4,150000,100,naval,-6.533362015292834,0.0002987991912967,0.0001812048456742,26971.71135022
7,4,150000,100,naval,-6.2122162653409925,0.0004838848058412,0.0002804646652259,25620.028546338
8,4,150000,100,naval,-6.483818151353545,0.000224513700927,0.0001659096424941,27322.252895319
9,4,150000,100,naval,-6.444664845673558,0.0002916645080415,0.0001869977813136,27110.316492464
0,5,150000,100,naval,-6.0111176628701335,0.0005855012701092,0.0003254555976172,62408.511871235
1,5,150000,100,naval,-6.3634055088367045,0.0004012731541784,0.0002309161780042,62267.816439102
10,5,150000,100,naval,-6.419726103110815,0.0001848859279751,0.0001668065383135,35680.003114035
11,5,150000,100,naval,-6.445605423434848,0.0002962660375703,0.000185856140265,36041.098546827
12,5,150000,100,naval,-6.241140725194421,0.000404181881116,0.0002397686201058,35346.147693347
13,5,150000,100,naval,-5.966253357887962,0.0006214547422905,0.0003487690906244,35531.71735678201
14,5,150000,100,naval,-6.592557542288708,0.0002783520193482,0.0001699137393395,36178.890507978
15,5,150000,100,naval,-6.246317324319276,0.0004674629975094,0.0002700321169527,65504.94778898
16,5,150000,100,naval,-5.739940435007533,0.0007222707432672,0.0004206631713891,65673.222296694
17,5,150000,100,naval,-6.672040831189257,0.0002410790132405,0.000149281636086,65586.204602813
18,5,150000,100,naval,-6.4914081996095385,0.0002842461222848,0.0001799670035793,65396.579577391
19,5,150000,100,naval,-5.202936590346123,0.0008990827248823,0.0005650083843106,35300.621669774
2,5,150000,100,naval,-6.3051888294286735,0.0004426897111692,0.0002538448815923,30105.005793487
3,5,150000,100,naval,-6.1692768050939,0.0005048145626631,0.0002860484873112,30170.768237934
4,5,150000,100,naval,-6.250721975107906,0.0004004354923645,0.0002422095513846,30232.079000117003
5,5,150000,100,naval,-6.3758111047008335,0.0002948957189242,0.0001935374581803,35660.156078511
6,5,150000,100,naval,-6.558559235542584,0.0002825665589679,0.000172941479404,35999.953677032
7,5,150000,100,naval,-6.450162796362049,0.0002439516226941,0.0001746474080095,68012.934415831
8,5,150000,100,naval,-5.212489471811281,0.0009270471605118,0.0005630368999177,68227.950271989
9,5,150000,100,naval,-6.556552215176351,0.000279157777219,0.0001722666605784,35800.533147088
0,1,150000,100,power,2.879996933218979,4.3004405314334,2.252618672605786,1084.960999311
1,1,150000,100,power,2.802392570288016,3.9785874896370377,2.2430305627235807,1084.988235181
10,1,150000,100,power,2.871712488506412,4.266446682311986,2.3532083269863024,1086.763391789
11,1,150000,100,power,2.8504831822397616,4.181179995159904,2.3028514900274613,1086.826998533
12,1,150000,100,power,2.811503974710809,4.0214286258025504,2.259411496129628,1067.8855792119998
13,1,150000,100,power,2.8061593403187293,3.965965068857898,2.234577084869352,1068.1309801179998
14,1,150000,100,power,2.784832321497881,3.885247250075148,2.187986925437666,1068.0384950920002
15,1,150000,100,power,2.9011573730596014,4.384266125085425,2.3401090717085498,1068.08987259
16,1,150000,100,power,2.8203440904320094,4.0536725199684,2.241602602645207,1068.214568659
17,1,150000,100,power,2.922548643404978,4.440014707627003,2.356693231400763,1068.2228451570002
18,1,150000,100,power,2.9074837945838574,4.412468484741525,2.3002357070618697,1067.942558956
19,1,150000,100,power,2.883627895211936,4.311413433025889,2.3149122343527373,1068.091665511
2,1,150000,100,power,2.818824381804731,4.048273840867339,2.2508810383880427,1071.3053448730002
3,1,150000,100,power,2.896896286615414,4.374253606529988,2.288006569417458,1071.392358448
4,1,150000,100,power,2.829631272403609,4.096092872541741,2.260651261912796,1071.405213367
5,1,150000,100,power,2.8629844845040724,4.235555553549466,2.281453509689619,1071.412457779
6,1,150000,100,power,2.8224904345424475,4.068695557357324,2.2695727064890474,1071.387057771
7,1,150000,100,power,2.768246957867869,3.822323146118221,2.1501100194972893,1071.382520977
8,1,150000,100,power,2.85158044090379,4.18932572620091,2.277976302757643,1071.135643598
9,1,150000,100,power,2.8298197776071223,4.0921832813845525,2.2947833120777106,1071.365712756
0,2,150000,100,power,2.852954766843835,4.184475238184417,2.1649318353240528,6894.859524289001
1,2,150000,100,power,2.759133548753081,3.796587670260397,2.1417802684042204,6932.17484387
10,2,150000,100,power,2.819745708347936,4.049699994142042,2.216135293063361,3670.121743232
11,2,150000,100,power,2.818459020940994,4.049171662622054,2.2142886995364988,3622.303769259
12,2,150000,100,power,2.771856093646944,3.861188491859053,2.16571955636229,3617.363799076
13,2,150000,100,power,2.776862446885296,3.8414378892612646,2.160392738850132,3625.563531893
14,2,150000,100,power,2.7510841332477693,3.7468776044662655,2.105241139504318,3693.367276837
15,2,150000,100,power,2.8639672389297326,4.222023527134951,2.236444670978251,3634.633168561
16,2,150000,100,power,2.7709887347670823,3.84620541569915,2.118605167529564,6725.988587331
17,2,150000,100,power,2.8924664135250477,4.320429398148598,2.275360151503263,6625.14631117
18,2,150000,100,power,2.878105293317598,4.281039953543227,2.2062763360709883,6698.46496902
19,2,150000,100,power,2.856784538402376,4.196307508321398,2.2282813352600908,6567.539935976
2,2,150000,100,power,2.7786632050365223,3.878281272505547,2.1474206282175947,6932.790307482
3,2,150000,100,power,2.863069388218738,4.240284212871843,2.2061600862200783,6806.047529978
4,2,150000,100,power,2.799875018315888,3.9706004461789086,2.1860907435372905,7129.416578537
5,2,150000,100,power,2.8395675337733994,4.128990290297298,2.211075849520188,7154.283270274999
6,2,150000,100,power,2.784512009571419,3.912997655550584,2.1731649810280063,3630.210188169
7,2,150000,100,power,2.7272518149628526,3.644633147516737,2.041197217954264,3637.093422757
8,2,150000,100,power,2.818532034245394,4.05693633889796,2.196737668790249,3611.700888906
9,2,150000,100,power,2.7894765135867825,3.921381783620536,2.192851932808693,3616.37378874
0,3,150000,100,power,2.844453965855524,4.15684694586708,2.151564199659313,11138.383299377
1,3,150000,100,power,2.76301605843951,3.8101650213144422,2.149368484862355,11113.392892778002
10,3,150000,100,power,2.8257294131573496,4.073190618114456,2.2293884506878485,6218.367365448
11,3,150000,100,power,2.8211820853657272,4.059067097221513,2.222615752006865,6173.711166972
12,3,150000,100,power,2.738562850579019,3.7329039912015536,2.0813195734898184,6123.040522936
13,3,150000,100,power,2.771164174714021,3.818053471944361,2.147165019231233,6176.602694931
14,3,150000,100,power,2.748372214143147,3.7329162023732416,2.096762028579772,6137.408315555001
15,3,150000,100,power,2.8347651876441966,4.093551789512133,2.142243013152797,6226.228643293
16,3,150000,100,power,2.781763211216732,3.886941461593791,2.1462012674502327,6207.363032685
17,3,150000,100,power,2.875646422264611,4.262922116773113,2.239742549057312,6117.946716478999
18,3,150000,100,power,2.879804326795625,4.280966763990323,2.2053402240048405,6141.263262580999
19,3,150000,100,power,2.857767224521896,4.195122154964735,2.229172284122769,6117.318381689
2,3,150000,100,power,2.777935956349568,3.8745751980742633,2.147849794422215,11140.505867661
3,3,150000,100,power,2.8452007770902257,4.167475449757533,2.173914104007429,11109.995020343
4,3,150000,100,power,2.794795916560523,3.948390913575607,2.165238400662709,6160.111280737
5,3,150000,100,power,2.8387706402622124,4.128107989314378,2.209123153260704,6184.356526562
6,3,150000,100,power,2.7891810106841737,3.928108630355167,2.1829535231718955,6163.081962713
7,3,150000,100,power,2.742346698560772,3.70811376411812,2.081690362919374,6155.310718066001
8,3,150000,100,power,2.8135193617331247,4.034921426895167,2.1953856223889097,6167.603211393
9,3,150000,100,power,2.783869056927158,3.8983583752173736,2.1753499897458144,6167.725171267
0,4,150000,100,power,2.8463080657095605,4.161501863404244,2.1579032226632284,8759.151859353
1,4,150000,100,power,2.7692138069889967,3.8380923027927834,2.167495617162917,8725.061336634
10,4,150000,100,power,2.7873754367846253,3.9185793416251857,2.1390381387791275,8687.560509887
11,4,150000,100,power,2.8221525297710133,4.064557638303824,2.2235787719275075,8776.01564175
12,4,150000,100,power,2.7692608522709827,3.846960046920751,2.158335195908186,8743.232465197
13,4,150000,100,power,2.7772625161851825,3.850742285861097,2.162992671304271,8723.137003701
14,4,150000,100,power,2.752818328756714,3.753335868975542,2.10752833995858,8692.02110487
15,4,150000,100,power,2.851382712926065,4.16518076017961,2.185114788116733,8691.369623812
16,4,150000,100,power,2.775436351047094,3.864551258203893,2.1308313711526568,8642.2297581
17,4,150000,100,power,2.8953280561207797,4.337848582865676,2.282380327383333,8663.238941402
18,4,150000,100,power,2.8769232782494365,4.280324214269581,2.212237194450765,8688.843140646999
19,4,150000,100,power,2.810453468160788,4.0123256196286325,2.114907105891611,8655.651784770002
2,4,150000,100,power,2.779929875894303,3.8805088422383096,2.1504282433674606,8656.726808263
3,4,150000,100,power,2.848359080929807,4.193055236388277,2.1909375403693554,8717.980187436
4,4,150000,100,power,2.801018537029904,3.976123482099973,2.1848862477441515,8689.140362832999
5,4,150000,100,power,2.841818057436786,4.143062425036464,2.218354091867149,8665.860224371
6,4,150000,100,power,2.794398712377116,3.952308960193481,2.1956529693143856,8660.446963951
7,4,150000,100,power,2.735554993799042,3.680921994869514,2.061444546870781,8665.837216376
8,4,150000,100,power,2.8250385935645124,4.087630385687551,2.2209211921802927,8629.236774145
9,4,150000,100,power,2.787544470020689,3.9121727112532354,2.183842344078943,8695.872974986
0,5,150000,100,power,2.848772107145971,4.172867032911681,2.160676448820212,11282.56551015
1,5,150000,100,power,2.7104461448238744,3.5989259408484946,2.019692141555295,11180.71751006
10,5,150000,100,power,2.821129877106134,4.055050358960653,2.220266390668897,11290.836748128
11,5,150000,100,power,2.8184531431455486,4.044828624912634,2.2163302545315786,11289.755283581
12,5,150000,100,power,2.738779461603348,3.728573171305079,2.0801742503525507,11243.117756246
13,5,150000,100,power,2.7755937720669026,3.840361799813912,2.159825562271066,11192.5375309
14,5,150000,100,power,2.755980489718956,3.765440888523841,2.1137363627404144,11246.47743084
15,5,150000,100,power,2.8637528514813977,4.222087635566248,2.237592838922465,11332.700897549
16,5,150000,100,power,2.7753495722560677,3.865679037564655,2.1311104188251986,11365.868114796
17,5,150000,100,power,2.8893757303753884,4.32554260074977,2.2754823344646438,11249.510644018
18,5,150000,100,power,2.877231341146964,4.27805713909852,2.2074638419035377,11266.459551908
19,5,150000,100,power,2.8113600879898013,4.017222294590095,2.119213840874708,11286.009192714
2,5,150000,100,power,2.7749396968606463,3.858479487964296,2.139005377226291,11218.928168408
3,5,150000,100,power,2.850019513041888,4.191255070736509,2.1904634924454984,11208.987610238
4,5,150000,100,power,2.7758526760117213,3.87564937444208,2.1154401686890045,11278.425356816
5,5,150000,100,power,2.84337365207266,4.150321464243076,2.2228083371973035,11287.03315313
6,5,150000,100,power,2.791323799225262,3.941799857780218,2.1882160349019686,11304.333465011
7,5,150000,100,power,2.733775715590672,3.6741139149796753,2.057509557550131,11362.363473726
8,5,150000,100,power,2.8273951547672214,4.090518272038939,2.219386054476713,11259.872651139
9,5,150000,100,power,2.72989590028664,3.666629971118841,2.0448735131114195,11285.187987018
0,1,150000,100,protein,2.93168113928512,4.538075082046734,2.548171520827103,1100.316314071
1,1,150000,100,protein,2.936745776235218,4.566368008781552,2.561436500415465,1100.4236516540002
10,1,150000,100,protein,2.9385336245981857,4.571678723395035,2.569312425094456,2272.941616217
11,1,150000,100,protein,2.9446624056253112,4.5999190480764405,2.5730045806020123,2276.662757544
12,1,150000,100,protein,2.9229835035892657,4.497617257395468,2.52870718287987,2288.982020218
