num_samples_train,num_samples_test,genf,dataset_name,epochs,vip_layers,bnn_structure,regression_coeffs,batch_size,dropout,lr,warmup,fix_prior_noise,freeze_prior,freeze_posterior,seed,split,activation_str,LOSS,RMSE,NLL,CRPS
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,0,tanh,282.623779296875,3.2778,2.695484161376953,4.435216903686523
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,1,tanh,186.95748901367188,2.8150878,2.4729371070861816,4.031307697296143
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,10,tanh,408.440673828125,4.8156924,3.0478193759918213,4.8095879554748535
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,11,tanh,443.0163879394531,3.836194,2.958383560180664,5.260589122772217
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,12,tanh,414.5917663574219,4.976384,3.0769917964935303,4.032140731811523
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,13,tanh,493.4284973144531,5.9101276,3.071845054626465,5.051198959350586
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,14,tanh,313.2825622558594,3.1389136,2.7152178287506104,4.699038505554199
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,15,tanh,160.03392028808594,2.643644,2.382215976715088,5.847701549530029
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,16,tanh,205.5987548828125,2.8739452,2.48011326789856,4.854985237121582
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,17,tanh,402.8230285644531,3.6816869,2.9468047618865967,4.012075901031494
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,18,tanh,175.46400451660156,2.7627032,2.4355690479278564,4.916608810424805
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,19,tanh,244.1328125,3.0469072,2.57742977142334,5.369724273681641
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,2,tanh,594.162841796875,7.0459843,3.438453435897827,4.993943691253662
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,3,tanh,102.73198699951172,2.3690577,2.2714078426361084,5.010373592376709
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,4,tanh,177.20367431640625,2.7082088,2.434277534484864,3.927875280380249
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,5,tanh,290.9107360839844,3.276243,2.668204069137573,5.937577724456787
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,6,tanh,390.3186950683594,4.3717203,3.0061299800872803,4.60792350769043
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,7,tanh,355.99127197265625,3.9217005,2.932887077331543,4.540748119354248
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,8,tanh,543.6651611328125,6.567625,3.32269549369812,5.17006778717041
1,200,BNN,boston,30000,"[1, 1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,9,tanh,347.6000061035156,3.666802,2.9167697429656982,4.132373809814453
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,0,tanh,234.33865356445312,3.1711123,2.596198558807373,4.411706447601318
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,1,tanh,205.90049743652344,2.990837,2.5218188762664795,4.061151504516602
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,10,tanh,369.8546752929688,4.188569,2.958686113357544,4.771223545074463
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,11,tanh,472.5642395019531,5.789255,3.1003007888793945,5.232345581054688
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,12,tanh,335.9725341796875,3.627711,2.793548345565796,3.970933437347412
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,13,tanh,628.7665405273438,4.7220635,3.235957622528076,4.948565006256104
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,14,tanh,420.139404296875,4.9827595,3.063051223754883,4.861785411834717
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,15,tanh,87.64813995361328,2.1652253,2.248706102371216,5.853379249572754
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,16,tanh,291.38153076171875,3.357006,2.640390396118164,4.834305286407471
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,17,tanh,283.8275451660156,3.4229343,2.6901724338531494,4.020996570587158
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,18,tanh,184.4919891357422,2.848191,2.459545850753784,4.912391185760498
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,19,tanh,180.6591796875,2.7668629,2.433385133743286,5.324824810028076
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,2,tanh,515.0238037109375,6.1713166,3.240549802780152,4.9746599197387695
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,3,tanh,190.2372589111328,2.8355653,2.4537336826324463,5.025963306427002
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,4,tanh,350.7813720703125,4.05882,2.9366066455841064,4.049096584320068
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,5,tanh,437.6037292480469,5.242757,3.0864646434783936,6.009920120239258
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,6,tanh,199.9804534912109,2.9618156,2.507453203201294,4.536937236785889
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,7,tanh,306.0221252441406,3.5347123,2.727811336517334,4.4854936599731445
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,8,tanh,554.5381469726562,6.660093,3.339805126190185,5.196739196777344
1,200,BNN,boston,30000,"[1, 1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,9,tanh,199.0824584960937,2.992394,2.5088775157928467,4.023684024810791
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,0,tanh,317.280517578125,3.5795517,2.806446313858032,4.468125820159912
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,1,tanh,309.2884521484375,3.2672405,2.723400831222534,4.0397772789001465
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,10,tanh,337.19580078125,3.2880235,2.764477729797364,4.680246829986572
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,11,tanh,467.339111328125,3.5199049,3.0089826583862305,5.244180679321289
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,12,tanh,292.4531555175781,3.168398,2.6856632232666016,3.942182064056397
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,13,tanh,495.9576721191406,3.8489249,3.0772244930267334,4.95902681350708
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,14,tanh,545.9808349609375,3.745521,3.1858232021331787,4.722340106964111
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,15,tanh,122.2501220703125,2.444657,2.30654525756836,5.835427284240723
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,16,tanh,270.9241638183594,3.0605052,2.621805191040039,4.843392848968506
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,17,tanh,346.4612731933594,3.4675498,2.828775405883789,4.012061595916748
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,18,tanh,235.38465881347656,2.995147,2.555511236190796,4.920043468475342
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,19,tanh,163.576904296875,2.6815126,2.4142813682556152,5.357373237609863
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,2,tanh,890.468017578125,5.218447,3.996720314025879,4.984901905059815
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,3,tanh,159.0439453125,2.6491601,2.3860673904418945,5.000713348388672
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,4,tanh,158.70892333984375,2.5719504,2.4074015617370605,3.922042846679688
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,5,tanh,187.9293365478516,2.6902885,2.425513505935669,5.936408042907715
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,6,tanh,154.4618682861328,2.6517053,2.410459518432617,4.506438255310059
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,7,tanh,272.4047241210937,3.1492815,2.662313938140869,4.462465286254883
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,8,tanh,812.190185546875,4.721537,3.811247110366821,5.111456394195557
1,200,BNN,boston,30000,"[1, 1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,9,tanh,259.1551513671875,3.084376,2.611958265304565,4.003546237945557
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,0,tanh,251.0113067626953,3.119962,2.6077048778533936,4.421351909637451
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,1,tanh,271.8424377441406,3.1843488,2.6444790363311768,4.035858154296875
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,10,tanh,355.588134765625,3.4083757,2.7707858085632324,4.67069149017334
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,11,tanh,467.05572509765625,3.8853712,3.0202577114105225,5.27159309387207
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,12,tanh,245.9850006103516,3.0916822,2.5736403465271,3.934794187545776
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,13,tanh,776.234375,4.788861,3.4469962120056152,4.971903324127197
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,14,tanh,433.4634399414063,3.733619,2.9486989974975586,4.716455936431885
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,15,tanh,172.74830627441406,2.6911402,2.386019229888916,5.851845264434815
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,16,tanh,235.2616271972656,3.0428083,2.554756164550781,4.83342170715332
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,17,tanh,286.3505859375,3.2402184,2.656622886657715,4.009328842163086
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,18,tanh,225.08848571777344,2.9521766,2.5343520641326904,4.92355489730835
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,19,tanh,167.582763671875,2.6493242,2.405192852020264,5.344099998474121
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,2,tanh,877.8273315429688,4.9938097,3.95270037651062,4.980404853820801
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,3,tanh,167.00006103515625,2.705118,2.4165830612182617,5.0352044105529785
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,4,tanh,212.1258087158203,2.8795156,2.494113683700561,3.940404891967773
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,5,tanh,301.7146301269531,3.184821,2.650104761123657,5.9395751953125
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,6,tanh,190.12977600097656,2.8499181,2.4696590900421143,4.518765449523926
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,7,tanh,392.2079772949219,3.6333404,2.762542963027954,4.474807262420654
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,8,tanh,427.75384521484375,3.7541442,2.951943635940552,5.109375
1,200,BNN,boston,30000,"[1, 1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,9,tanh,161.04180908203125,2.70143,2.415903091430664,4.002232074737549
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,0,tanh,480.5968627929688,5.462129,3.1279876232147217,4.59862756729126
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,1,tanh,314.237548828125,3.3661342,2.736691951751709,4.022551536560059
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,10,tanh,400.3851623535156,3.7046177,2.903980493545532,4.689421653747559
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,11,tanh,792.9208374023438,4.303211,3.652108669281006,5.281506061553955
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,12,tanh,445.3899841308594,4.991851,3.0861928462982178,4.032444477081299
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,13,tanh,537.9469604492188,6.371085,3.2614712715148926,5.10065221786499
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,14,tanh,372.3687133789063,3.2502532,2.793391227722168,4.696281433105469
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,15,tanh,126.59463500976562,2.423888,2.2961583137512207,5.846431255340576
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,16,tanh,509.4068603515625,5.8005924,3.1904232501983643,4.879044055938721
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,17,tanh,302.22918701171875,3.3605862,2.7383713722229004,4.002795696258545
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,18,tanh,303.83758544921875,3.685782,2.7679338455200195,4.9419355392456055
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,19,tanh,215.5445556640625,2.9517324,2.51377272605896,5.373831272125244
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,2,tanh,804.9620971679688,4.78777,3.7567408084869385,4.997067451477051
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,3,tanh,182.35867309570312,2.817229,2.449051141738892,5.010705947875977
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,4,tanh,187.69839477539065,2.7015836,2.4592995643615723,3.9200758934021
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,5,tanh,551.7061157226562,6.471613,3.2635788917541504,6.084782600402832
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,6,tanh,172.5827178955078,2.7328107,2.438168525695801,4.534585475921631
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,7,tanh,527.5747680664062,5.8406577,3.226224660873413,4.675193309783936
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,8,tanh,592.3582153320312,4.6237593,3.3298535346984863,5.12229585647583
1,200,BNN,boston,30000,"[1, 1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,9,tanh,366.92523193359375,4.2329507,2.958144187927246,4.144910335540772
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,0,tanh,241.37496948242188,2.9958975,2.567568063735962,4.422237396240234
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,1,tanh,191.50131225585932,2.8016107,2.473417282104492,4.023627281188965
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,10,tanh,338.8390808105469,3.365799,2.759593963623047,4.684727668762207
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,11,tanh,393.3573913574219,3.5661788,2.7960855960845947,5.286663055419922
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,12,tanh,291.63006591796875,3.2145398,2.6747360229492188,3.942643404006958
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,13,tanh,406.5013427734375,3.5430567,2.82530164718628,4.954396724700928
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,14,tanh,361.2576293945313,3.451134,2.800888061523437,4.718709945678711
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,15,tanh,153.35739135742188,2.5612357,2.35225796699524,5.842881679534912
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,16,tanh,301.8620300292969,3.324967,2.6930477619171143,4.839035034179688
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,17,tanh,426.1363220214844,3.789385,2.9785079956054688,4.025558471679688
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,18,tanh,169.0843048095703,2.691558,2.401693105697632,4.901151180267334
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,19,tanh,140.59547424316406,2.530085,2.3422508239746094,5.328345775604248
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,2,tanh,918.502685546875,5.158966,4.015238761901856,4.990293979644775
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,3,tanh,290.7357788085937,3.1753285,2.6574130058288574,5.028845310211182
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,4,tanh,341.4559326171875,3.3954206,2.753267288208008,3.9553236961364746
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,5,tanh,206.75689697265625,2.765135,2.463408231735229,5.934169769287109
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,6,tanh,228.58436584472656,2.9555042,2.5449767112731934,4.514477252960205
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,7,tanh,438.4923400878906,3.728263,2.9297754764556885,4.478748321533203
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,8,tanh,356.8875427246094,3.4521594,2.762653112411499,5.120067596435547
1,200,BNN,boston,30000,"[1, 1]","[10, 10]",20,1000,0.1,0.001,0,True,False,False,2147483647,9,tanh,225.19314575195312,2.9965267,2.547764301300049,4.004708290100098
1,200,BNN,boston,30000,"[1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,0,tanh,260.28106689453125,2.9364076,2.616240262985229,4.445019721984863
1,200,BNN,boston,30000,"[1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,1,tanh,293.1981811523437,3.1498652,2.696369409561157,4.021393299102783
1,200,BNN,boston,30000,"[1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,10,tanh,253.3373107910156,2.9532552,2.5671658515930176,4.696824073791504
1,200,BNN,boston,30000,"[1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,11,tanh,517.74951171875,3.6335046,3.099891185760498,5.251330375671387
1,200,BNN,boston,30000,"[1, 1]",[10],20,1000,0.1,0.001,0,True,False,False,2147483647,12,tanh,318.3028259277344,3.159467,2.7492988109588623,3.928602457046509
