Unnamed: 0,num_samples_train,num_samples_test,genf,dataset_name,epochs,vip_layers,bnn_structure,regression_coeffs,batch_size,activation,dropout,lr,warmup,fix_prior_noise,prior_kl,zero_mean_prior,freeze_prior,freeze_posterior,show,seed,verbose,dtype,split,dataset,activation_str,device,LOSS_train,RMSE_train,NLL_train,CRPS_train,LOSS,RMSE,NLL,CRPS
0,1,200,BNN,boston,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7ff35348e1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,0,<utils.dataset.Boston_Dataset object at 0x7ff35977d100>,tanh,cpu,6.294024467468262,1.1805829,1.8267103433609009,0.7332372665405273,1718.5345458984375,4.836071,4.076615810394287,2.245600938796997
0,1,200,BNN,concrete,40000,[5],[10],20,10000,<built-in method tanh of type object at 0x7fad80ae71e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,4,<utils.dataset.Concrete_Dataset object at 0x7fad86dd6100>,tanh,cpu,179.02542114257812,3.3255239,2.7518038749694824,1.9391090869903564,276.36962890625,3.75554,2.8044254779815674,2.1397993564605717
0,1,200,BNN,winered,40000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f4c1e9711e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,12,<utils.dataset.WineRed_Dataset object at 0x7f4c24c60100>,tanh,cpu,1422.8753662109375,0.44844452,0.6494112610816956,0.2480631619691848,2111.242919921875,0.66172844,1.0593513250350952,0.3669306635856628
0,1,200,BNN,concrete,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f4fa830c1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,14,<utils.dataset.Concrete_Dataset object at 0x7f4fb0dfc130>,tanh,cpu,199.5373687744141,3.0221417,2.6806745529174805,1.7750756740570068,468.021728515625,4.20769,2.8850834369659424,2.280192375183105
0,1,200,BNN,concrete,40000,[5],[10],20,10000,<built-in method tanh of type object at 0x7fb38f0c01e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,6,<utils.dataset.Concrete_Dataset object at 0x7fb3953af100>,tanh,cpu,124.24739074707033,3.079229,2.68625283241272,1.795390009880066,404.711181640625,4.363449,2.894459009170532,2.484426498413086
0,1,200,BNN,kin8nm,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f543143b1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,6,<utils.dataset.Kin8nm_Dataset object at 0x7f543772a100>,tanh,cpu,2719.329345703125,0.07270889,-1.1194926500320437,0.0418991558253765,3476.408203125,0.082850285,-1.0417301654815674,0.0466175340116024
0,1,200,BNN,boston,40000,[4],[10],20,10000,<built-in method tanh of type object at 0x7f5c322a11e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,0,<utils.dataset.Boston_Dataset object at 0x7f5c3ad91100>,tanh,cpu,8.757719993591309,1.3335863,1.903730034828186,0.801060140132904,1702.08251953125,5.0807805,4.586687088012695,2.16941499710083
0,1,200,BNN,concrete,40000,[3],[10],20,10000,<built-in method tanh of type object at 0x7ff2a62041e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,17,<utils.dataset.Concrete_Dataset object at 0x7ff2ac4f3100>,tanh,cpu,130.56796264648438,3.007799,2.6692233085632324,1.7780232429504397,1124.2943115234375,6.484198,3.3079628944396973,3.1233339309692383
0,1,200,BNN,winered,40000,[2],[10],20,10000,<built-in method tanh of type object at 0x7f3b384e81e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,1,<utils.dataset.WineRed_Dataset object at 0x7f3b3e7d7100>,tanh,cpu,1472.5887451171875,0.4111425,0.5820077657699585,0.2331363260746002,2436.1162109375,0.684563,1.1050349473953247,0.3755511045455932
0,1,200,BNN,boston,40000,[4],[10],20,10000,<built-in method tanh of type object at 0x7fd7c0a751e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,6,<utils.dataset.Boston_Dataset object at 0x7fd7c6d5d100>,tanh,cpu,3.0178539752960205,1.3250525,1.8774254322052,0.796322762966156,698.677734375,3.335599,2.8199868202209477,1.7166037559509275
