Unnamed: 0,num_samples_train,num_samples_test,genf,dataset_name,epochs,vip_layers,final_layer_mu,final_layer_sqrt,final_layer_noise,inner_layers_mu,inner_layers_sqrt,inner_layers_noise,bnn_inner_dim,bnn_structure,regression_coeffs,batch_size,activation,dropout,lr,warmup,fix_prior_noise,prior_kl,zero_mean_prior,freeze_prior,freeze_posterior,show,seed,verbose,dtype,split,dataset,activation_str,device,LOSS_train,RMSE_train,NLL_train,CRPS_train,LOSS,RMSE,NLL,CRPS
0,1,200,BNN,energy,40000,[1],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7f2a33dff1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,8,<utils.dataset.Energy_Dataset object at 0x7f29cced8400>,tanh,cpu,996.533447265625,0.7901223,3.5814430713653564,3.3616292476654053,996.6976928710938,0.80721104,3.581529140472412,3.3624627590179443
0,1,200,BNN,boston,40000,[5],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7f0f1ae3f1e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,16,<utils.dataset.Boston_Dataset object at 0x7f0eb1717400>,tanh,cpu,666.5632934570312,2.05749,3.531320095062256,3.2729454040527344,687.1268310546875,3.5924988,3.554594755172729,3.5096654891967773
0,1,200,BNN-GP,boston,20000,[5],0,1.0,,0.0,1e-05,-13,50,"[10, 10]",20,10000,tanh,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,1,<utils.dataset.Boston_Dataset object at 0x7fca0bb994f0>,tanh,cpu,721.8538818359375,2.590316,3.581012725830078,3.476180076599121,749.5867919921875,4.3813157,3.6118011474609375,3.815096139907837
0,1,200,BNN,winered,40000,[4],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7f705d8231e0>,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,10,<utils.dataset.WineRed_Dataset object at 0x7f6ff68fe400>,tanh,cpu,2336.739990234375,0.53834444,1.2562280893325806,0.3851307332515716,2409.6689453125,0.61845803,1.2852826118469238,0.4123705923557281
0,1,200,BNN-GP,concrete,20000,[4],0,1.0,,0.0,1e-05,-13,50,"[10, 10]",20,10000,tanh,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,1,<utils.dataset.Concrete_Dataset object at 0x7fa180f724f0>,tanh,cpu,1366.376220703125,3.1224785,4.12517786026001,5.879697322845459,1388.9432373046875,4.8716536,4.137553215026856,6.108004570007324
0,1,200,BNN,boston,40000,[4],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7fc0d8bd91e0>,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.Boston_Dataset object at 0x7fc06f21ec40>,tanh,cpu,672.8563232421875,2.273652,3.536295890808105,3.3067238330841064,689.0549926757812,3.3286247,3.5525777339935303,3.474234104156494
0,1,200,BNN,winered,40000,[5],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7f6b52b0a1e0>,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.WineRed_Dataset object at 0x7f6aebbe3400>,tanh,cpu,2334.19140625,0.5277043,1.249240517616272,0.3806513845920563,2481.146240234375,0.6833437,1.307748317718506,0.4336337149143219
0,1,200,BNN,concrete,40000,[5],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7fcbc8ac91e0>,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,16,<utils.dataset.Concrete_Dataset object at 0x7fcb61ba3400>,tanh,cpu,1370.67529296875,4.330767,4.137343883514404,6.050020694732666,1383.40625,5.2520843,4.1444196701049805,6.188541412353516
0,1,200,BNN-GP,energy,20000,[1],0,1.0,,0.0,1e-05,-13,50,"[10, 10]",20,10000,tanh,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,13,<utils.dataset.Energy_Dataset object at 0x7f4d2d63a400>,tanh,cpu,993.3717041015624,0.5328059,3.588123321533203,3.3773488998413086,994.1493530273438,0.7257638,3.588694334030152,3.384016990661621
0,1,200,BNN-GP,winered,20000,[1],0,1.0,,0.0,1e-05,-13,50,"[10, 10]",20,10000,tanh,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,7,<utils.dataset.WineRed_Dataset object at 0x7f3fdc001400>,tanh,cpu,2179.0751953125,0.21592073,1.1412851810455322,0.3023680448532104,2420.497802734375,0.5552631,1.2277311086654663,0.3827784955501556
0,1,200,BNN,boston,40000,[2],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7f55debd71e0>,0.1,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,5,<utils.dataset.Boston_Dataset object at 0x7f5577cb34f0>,tanh,cpu,660.6990356445312,1.533655,3.514186382293701,3.18070912361145,683.2691040039062,3.3102982,3.539250373840332,3.4352800846099854
0,1,200,BNN,boston,40000,[2],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7f892a58f1e0>,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,9,<utils.dataset.Boston_Dataset object at 0x7f88c0bcdaf0>,tanh,cpu,668.3113403320312,1.6876669,3.503272294998169,3.1580514907836914,680.2018432617188,2.6856062,3.516640901565552,3.2909882068634038
0,1,200,BNN,concrete,40000,[4],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7f7272f0f1e0>,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,14,<utils.dataset.Concrete_Dataset object at 0x7f72097db400>,tanh,cpu,1379.5860595703125,4.7986155,4.137763977050781,6.101375579833984,1385.16162109375,5.1861973,4.140464782714844,6.158605575561523
0,1,200,BNN,winered,40000,[3],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7f4c34e531e0>,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,17,<utils.dataset.WineRed_Dataset object at 0x7f4bcb728400>,tanh,cpu,2315.616455078125,0.5220052,1.2423745393753052,0.37766033411026,2426.175048828125,0.6456079,1.2873420715332031,0.4177656769752502
0,1,200,BNN,energy,40000,[4],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7fcacdb971e0>,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,17,<utils.dataset.Energy_Dataset object at 0x7fca64465400>,tanh,cpu,999.3052368164062,1.0673336,3.5999326705932617,3.433834791183472,998.7349243164062,0.982208,3.5996131896972656,3.429375648498535
0,1,200,BNN,winered,40000,[4],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7fdd2aec01e0>,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,11,<utils.dataset.WineRed_Dataset object at 0x7fdcc3f96400>,tanh,cpu,2314.170166015625,0.5153093,1.2370638847351074,0.3744636178016662,2531.727294921875,0.74190664,1.3260489702224731,0.4527484178543091
0,1,200,BNN,energy,40000,[2],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7f28cbce61e0>,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,6,<utils.dataset.Energy_Dataset object at 0x7f2864db9400>,tanh,cpu,991.8216552734376,0.7881717,3.590307235717773,3.3912718296051025,991.429443359375,0.7492193,3.590033054351806,3.389188051223755
0,1,200,BNN,concrete,40000,[3],0,1.0,,0.0,1e-05,-13,10,[10],20,10000,<built-in method tanh of type object at 0x7f7bb9fc71e0>,0.2,0.001,0,True,False,False,False,False,False,2147483647,1,torch.float64,10,<utils.dataset.Concrete_Dataset object at 0x7f7b530a0400>,tanh,cpu,1376.95849609375,4.7701664,4.133209705352783,6.072900772094727,1391.19873046875,5.6290936,4.140645503997803,6.20504093170166
